SiteID,Date-Time,PR,ac_power,ambient_temp,dc_current,dc_power,dc_voltage,kWh_gross,kWh_net,module_temp,poa_irradiance
1430,2016-06-15 20:15:00,0.335908632851864,0,22.9184,-0.506666,-355.240421297778,701.133333,1,1,20.416533,8.4586
1430,2016-06-15 20:30:00,,0,22.922533,-0.5,-298.2666665,596.533333,0,-1,20.057666,2.919533
1430,2016-06-15 20:45:00,0,0,22.554666,-0.5,-184.4666665,368.933333,0,0,19.623,0.559466
1430,2016-06-15 21:00:00,0,0,21.9424,-0.506666,-66.542134497778,131.333333,0,0,19.1042,0.279666
1430,2016-06-15 21:15:00,0,0,20.6322,-0.5,-17.233333,34.466666,0,0,17.782133,0.457866
1430,2016-06-15 21:30:00,0,0,19.624866,-0.5,-8.3,16.6,0,0,16.765533,0.651266
1430,2016-06-15 21:45:00,0,0,19.378533,-0.5,-7.5,15,0,0,15.856,0.854466
1430,2016-06-15 22:00:00,0,0,20.005066,-0.5,-7.033333,14.066666,0,0,16.781533,1.0072
1430,2016-06-15 22:15:00,0,0,19.519,-0.5,-7,14,0,0,16.4302,1.0072
1430,2016-06-15 22:30:00,0,0,19.979833,-0.5,-7,14,0,0,16.342833,1.055333
1430,2016-06-15 22:45:00,,0,19.2862,-0.5,-7,14,0,0,15.906533,1.073066
1430,2016-06-15 23:00:00,0,0,19.391,-0.506666,-6.823101795556,13.466666,0,0,16.070533,1.1288
1430,2016-06-15 23:15:00,0,0,18.609466,-0.5,-6.5666665,13.133333,0,0,15.358933,1.164466
1430,2016-06-15 23:30:00,0,0,19.232333,-0.513333,-6.673329,13,0,0,15.7426,1.2868
1430,2016-06-15 23:45:00,0,0,19.7734,-0.5,-6,12,0,0,16.475466,1.2664
1430,2016-06-16 00:00:00,0,0,19.441466,-0.5,-6,12,0,0,16.221533,1.2256
1430,2016-06-16 00:15:00,0,0,17.6352,-0.5,-6,12,0,0,14.7322,1.210333
1430,2016-06-16 00:30:00,0,0,17.953666,-0.506666,-5.607103395556,11.066666,0,0,13.0878,1.393666
1430,2016-06-16 00:45:00,0,0,16.699466,-0.5,-5.133333,10.266666,0,0,12.617733,1.622266
1430,2016-06-16 01:00:00,0,0,16.109533,-0.5,-4.933333,9.866666,0,0,12.2796,1.785066
1430,2016-06-16 01:15:00,0,0,16.981533,-0.506666,-4.323549697778,8.533333,0,0,13.144933,1.886733
1430,2016-06-16 01:30:00,0,0,16.08,-0.5,-3.9666665,7.933333,0,0,11.890133,1.907
1430,2016-06-16 01:45:00,0,0,16.092133,-0.52,-3.60533316,6.933333,0,0,12.006533,1.978866
1430,2016-06-16 02:00:00,,0,16.7922,-0.5,-2.8,5.6,0,-1,12.779733,2.004266
1430,2016-06-16 02:15:00,0,0,16.402933,-0.5,-2.3666665,4.733333,0,0,13.112,1.984
1430,2016-06-16 02:30:00,0,0,17.0026,-0.5,-2,4,0,0,13.877933,1.958333
1430,2016-06-16 02:45:00,0,0,17.008866,-0.5,-1.5666665,3.133333,0,0,14.012533,1.901933
1430,2016-06-16 03:00:00,0,0,16.657266,-0.5,-1.5,3,0,0,13.688333,1.901933
1430,2016-06-16 03:15:00,0,0,16.771466,-0.506666,-1.283553697778,2.533333,0,0,13.771333,1.886733
1430,2016-06-16 03:30:00,0,0,16.779933,-0.5,-1.033333,2.066666,0,0,13.870133,1.856333
1430,2016-06-16 03:45:00,0,0,16.876933,-0.5,-1.133333,2.266666,0,0,13.728333,1.881666
1430,2016-06-16 04:00:00,0,0,17.1324,-0.5,-1.4666665,2.933333,0,0,14.064,1.8614
1430,2016-06-16 04:15:00,0,0,17.386666,-0.506666,-2.364440995556,4.666666,0,0,14.437066,1.8462
1430,2016-06-16 04:30:00,0,0,17.421,-0.516666,-5.338881827778,10.333333,0,0,14.557166,1.8055
1430,2016-06-16 04:45:00,0,0,17.231333,-0.506666,-41.3439456,81.6,0,0,14.521666,1.7596
1430,2016-06-16 05:00:00,0,0,17.542733,-0.54,-143.92799982,266.533333,0,0,14.804933,1.953066
1430,2016-06-16 05:15:00,,0,16.8908,-0.58,-305.544,526.8,0,-1,13.635533,3.545133
1430,2016-06-16 05:30:00,0,0,17.059666,-0.646666,-448.6568708,693.8,0,0,13.658933,9.435066
1430,2016-06-16 05:45:00,0,0,14.7736,-0.666666,-529.7328036,794.6,0,0,11.530066,22.160933
1430,2016-06-16 06:00:00,0,6533.333,14.597066,8.766666,7153.01500867778,815.933333,0,0,12.715133,134.724866
1430,2016-06-16 06:15:00,0.247167868177137,46960,15.542933,65.64,47413.95997812,722.333333,6,6,15.653,209.955866
1430,2016-06-16 06:30:00,0.608015226816115,77280,16.620933,106.68,78537.816,736.2,23,23,18.733866,291.768266
1430,2016-06-16 06:45:00,0.722831979608529,113106.666,16.907866,156.24,115398.864,738.6,38,38,21.945066,392.7206
1430,2016-06-16 07:00:00,0.777275296777841,149393.333,18.759733,208.52,152859.06119432,733.066666,55,55,25.438666,500.880133
1430,2016-06-16 07:15:00,0.831034138882425,180140,19.490533,253.5,184463.499831,727.666666,75,75,27.607133,597.625666
1430,2016-06-16 07:30:00,0.854383358098068,210433.333,20.8734,300.926666,215924.913643558,717.533333,92,92,31.7646,700.647933
1430,2016-06-16 07:45:00,0.847578460417294,241853.333,21.525133,353.913333,249154.986432,704,107,107,36.316133,817.9118
1430,2016-06-16 08:00:00,0.827848273054217,261166.666,22.538866,394.186666,270753.681057076,686.866666,122,122,44.654066,890.4774
1430,2016-06-16 08:15:00,0.816468989759858,268186.666,24.0304,415.586666,279828.354968138,673.333333,131,131,49.659866,931.839
1430,2016-06-16 08:30:00,0.798103610525438,275333.333,24.796266,429.94,287887.824,669.6,134,134,51.434533,960.8612
1430,2016-06-16 08:45:00,0.802874174021533,281713.333,25.9828,440.52,294561.03970632,668.666666,139,139,53.7378,934.3312
1430,2016-06-16 09:00:00,0.84349086416233,285613.333,26.9346,447.073333,299002.6451104,668.8,142,142,54.869,1007.110666
1430,2016-06-16 09:15:00,0.793554573409309,288793.333,25.894733,452.88,302765.37584904,668.533333,144,144,54.397133,1020.238266
1430,2016-06-16 09:30:00,0.794220684552952,289893.333,27.208866,454.573333,303867.120363018,668.466666,146,146,56.2514,1029.642733
1430,2016-06-16 09:45:00,0.786977145321259,290580,27.415133,455.42,304433.08902972,668.466666,146,146,57.290533,1031.570466
1430,2016-06-16 10:00:00,0.790883853057008,289526.666,26.837466,454.746666,303861.7222212,668.2,147,147,57.156,1030.339533
1430,2016-06-16 10:15:00,0.786443015200974,290393.333,26.676133,456.273333,305064.3504438,668.6,146,146,54.078733,1025.584
1430,2016-06-16 10:30:00,0,292080,26.686,459.1,306678.8,668,147,0,51.2176,1023.117
1430,2016-06-16 10:45:00,0.80315182825575,292080,26.4876,459.113333,306871.3517772,668.4,148,0,51.4888,1018.330933
1430,2016-06-16 11:00:00,0.80661863289042,291913.333,26.782,459.326666,307167.052289958,668.733333,148,0,50.477466,1014.384066
1430,2016-06-16 11:15:00,0.804289544235925,289533.333,26.888,454.793333,303983.8637772,668.4,147,0,50.9558,1003.677266
1430,2016-06-16 11:30:00,0.812864268256268,286906.666,27.223333,450.3,301160.64,668.8,147,147,51.962933,995.5646
1430,2016-06-16 11:45:00,0.802760604523333,285400,27.323533,447.62,299308.57303492,668.666666,144,144,52.264866,992.3604
1430,2016-06-16 12:00:00,0.810948362163946,285573.333,27.610466,447.62,299308.57303492,668.666666,145,145,52.095133,989.847866
1430,2016-06-16 12:15:00,0.807396650425285,284660,27.717266,447.433333,299124.097405789,668.533333,144,144,53.1404,986.109466
1430,2016-06-16 12:30:00,0.81045486779455,284993.333,28.107866,446.793333,298726.0224438,668.6,144,144,52.554266,983.199866
1430,2016-06-16 12:45:00,0.812856683206042,285820,28.514466,448.86,300137.71970076,668.666666,144,144,51.912,984.6752
1430,2016-06-16 13:00:00,0.817283574854721,285966.666,28.523866,449.62,300675.88118346,668.733333,145,145,50.2266,982.569266
1430,2016-06-16 13:15:00,0.813384697070685,286913.333,28.945933,450.806666,301379.282959598,668.533333,144,144,48.488266,979.838066
1430,2016-06-16 13:30:00,0.826979937240153,287626.666,29.130866,451.586666,302081.373625738,668.933333,146,146,48.705533,978.6732
1430,2016-06-16 13:45:00,0.822289139545303,289166.666,29.0862,452.773333,303358.13311,670,145,145,46.478066,974.680466
1430,2016-06-16 14:00:00,0.831345127805078,288106.666,28.943533,451.526666,302643.273029916,670.266666,146,146,46.397466,971.3084
1430,2016-06-16 14:15:00,0.83423327676546,285833.333,29.326533,447.64,300038.17036824,670.266666,146,146,47.968133,966.629066
1430,2016-06-16 14:30:00,0.826792675994878,284580,29.4782,446.58,298851.336,669.2,144,144,48.353266,965.911866
1430,2016-06-16 14:45:00,0.827405509141682,285680,29.960933,447.98,299668.75451734,668.933333,144,144,48.0976,971.043933
1430,2016-06-16 15:00:00,0.828751386015249,284233.333,29.7476,445.88,298680.14903608,669.866666,145,145,46.783666,964.045266
1430,2016-06-16 15:15:00,0.829010771383009,279126.666,29.803666,437.493333,292974.701707338,669.666666,144,144,47.647333,952.168733
1430,2016-06-16 15:30:00,0.821860318718597,273840,29.829466,429.28,287216.93838048,669.066666,141,141,47.597133,936.650533
1430,2016-06-16 15:45:00,0.823630492104406,274766.666,29.412,429.82,288208.63719006,670.533333,139,139,44.7616,935.023
1430,2016-06-16 16:00:00,0.825067815825869,272013.333,29.528866,424.753333,285037.803048698,671.066666,139,139,44.840533,925.979666
1430,2016-06-16 16:15:00,0.821126321593824,267540,29.184133,414.34,279403.27319522,674.333333,137,137,43.2794,905.726066
1430,2016-06-16 16:30:00,0,263900,28.975,408.56,275614.576,674.6,135,0,42.782,892.2576
1430,2016-06-16 16:45:00,0.829630374527834,253513.333,28.944266,390.98,264250.34907268,675.866666,132,0,42.559333,853.490333
1430,2016-06-16 17:00:00,0.832352501284294,247860,29.027066,379.993333,257812.809742738,678.466666,128,0,42.927466,832.168733
1430,2016-06-16 17:15:00,0.833666800053355,238800,28.4612,363.026666,248044.019746916,683.266666,125,0,40.539,798.884133
1430,2016-06-16 17:30:00,0.833669116727571,225220,28.216466,340.126666,233054.7915432,685.2,120,120,40.0436,746.6022
1430,2016-06-16 17:45:00,0.840011299267034,200586.666,27.926333,299.813333,207350.9011028,691.6,113,113,38.446533,646.2556
1430,2016-06-16 18:00:00,0.858789278874643,185066.666,27.6556,272.693333,190394.4851006,698.2,100,100,36.588866,594.629866
1430,2016-06-16 18:15:00,0.849348055366293,149720,27.309933,218.786666,153748.683014138,702.733333,91,91,34.7048,470.3878
1430,2016-06-16 18:30:00,0.873104831573358,136073.333,26.993933,197.5,139250.666535,705.066666,74,74,32.857333,418.884333
1430,2016-06-16 18:45:00,0.874461742298774,110220,26.7346,159.126666,112502.552862,707,66,66,31.790266,339.131733
1430,2016-06-16 19:00:00,0.867373658025661,84406.666,26.280466,121.673333,85868.9268353089,705.733333,53,53,29.944933,262.608933
1430,2016-06-16 19:15:00,0.866496185303379,56646.666,25.680066,83.146666,57664.9843988178,693.533333,41,41,27.744,185.704533
1430,2016-06-16 19:30:00,0.777070444424519,31506.666,24.5224,48.26,32807.148,679.8,26,26,24.767133,115.636133
1430,2016-06-16 19:45:00,0.767938564914807,17746.666,23.9724,26.673333,18221.4428745089,683.133333,16,16,22.745333,62.0932
1430,2016-06-16 20:00:00,0.715051841258491,6446.666,22.966066,11.306666,7613.9088844,673.4,8,8,20.939333,25.1566
1430,2016-06-16 20:15:00,0.441208912420031,166.666,22.611066,-0.08,-57.66933328,720.866666,2,2,19.984933,12.1562
1430,2016-06-16 20:30:00,,0,23.741533,-0.506666,-306.3302636,604.6,0,-1,20.826533,3.3722
1430,2016-06-16 20:45:00,0,0,22.972333,-0.5,-187.6,375.2,0,0,20.2404,0.610333
1430,2016-06-16 21:00:00,0,0,22.379466,-0.5,-70.1666665,140.333333,0,0,19.5786,0.2594
1430,2016-06-16 21:15:00,0,0,21.5328,-0.5,-18.7,37.4,0,0,18.654733,0.3356
1430,2016-06-16 21:30:00,0,0,21.055666,-0.5,-9.1666665,18.333333,0,0,17.926,0.498533
1430,2016-06-16 21:45:00,0,0,20.6188,-0.5,-8.0666665,16.133333,0,0,17.148133,0.676666
1430,2016-06-16 22:00:00,0,0,21.4596,-0.506666,-7.870211697778,15.533333,0,0,18.068933,0.763
1430,2016-06-16 22:15:00,,0,21.1332,-0.5,-7.5,15,0,-1,18.490933,0.768066
1430,2016-06-16 22:30:00,0,0,20.908,-0.5,-7.5,15,0,0,18.571,0.763
1430,2016-06-16 22:45:00,0,0,21.131,-0.493333,-7.399995,15,0,0,18.656,0.763
1430,2016-06-16 23:00:00,0,0,20.9102,-0.506666,-7.59999,15,0,0,18.543733,0.763
1430,2016-06-16 23:15:00,0,0,20.983133,-0.506666,-7.59999,15,0,0,18.447266,0.768066
1430,2016-06-16 23:30:00,0,0,21.161333,-0.5,-7.4,14.8,0,0,18.377666,0.763
1430,2016-06-16 23:45:00,0,0,20.731266,-0.493333,-6.906662,14,0,0,18.0632,0.763
1430,2016-06-17 00:00:00,0,0,20.7512,-0.5,-6.7666665,13.533333,0,0,18.134933,0.798466
1430,2016-06-17 00:15:00,0,0,20.419533,-0.5,-6.5,13,0,0,17.952733,0.818733
1430,2016-06-17 00:30:00,0,0,20.4388,-0.493333,-6.248884337778,12.666666,0,0,17.88,0.833933
1430,2016-06-17 00:45:00,0,0,20.5214,-0.506666,-6.079992,12,0,0,17.935466,0.8492
1430,2016-06-17 01:00:00,0,0,20.160933,-0.5,-5.5666665,11.133333,0,0,17.75,0.8492
1430,2016-06-17 01:15:00,0,0,20.266333,-0.506666,-5.100437395556,10.066666,0,0,17.711533,0.8696
1430,2016-06-17 01:30:00,,0,19.933533,-0.5,-4.8666665,9.733333,0,-1,17.503,0.992
1430,2016-06-17 01:45:00,0,0,19.549933,-0.5,-4.5,9,0,0,17.121533,1.012266
1430,2016-06-17 02:00:00,0,0,19.036066,-0.506666,-4.019550097778,7.933333,0,0,16.537866,1.042666
1430,2016-06-17 02:15:00,0,0,19.103,-0.506666,-3.546662,7,0,0,16.435533,1.0984
1430,2016-06-17 02:30:00,0,0,18.867733,-0.493333,-2.959998,6,0,0,16.124,1.1542
1430,2016-06-17 02:45:00,0,0,18.945666,-0.5,-2.5,5,0,0,16.171533,1.220466
1430,2016-06-17 03:00:00,0,0,18.8628,-0.506666,-2.060441395556,4.066666,0,0,16.291,1.2358
1430,2016-06-17 03:15:00,0,0,18.9068,-0.493333,-1.841776368889,3.733333,0,0,16.456866,1.2766
1430,2016-06-17 03:30:00,0,0,19.0198,-0.5,-1.5,3,0,0,16.655866,1.2256
1430,2016-06-17 03:45:00,0,0,18.995533,-0.5,-1.5,3,0,0,16.557666,1.2562
1430,2016-06-17 04:00:00,0,0,18.982666,-0.493333,-1.479999,3,0,0,16.644733,1.2154
1430,2016-06-17 04:15:00,0,0,18.8626,-0.5,-2.0666665,4.133333,0,0,16.559066,1.2766
1430,2016-06-17 04:30:00,0,0,18.8152,-0.506666,-6.451546897778,12.733333,0,0,16.583066,1.2868
1430,2016-06-17 04:45:00,,0,18.7544,-0.506666,-36.7839516,72.6,0,-1,16.482866,1.291866
1430,2016-06-17 05:00:00,0,0,18.6506,-0.52,-124.488,239.4,0,0,16.319333,1.424
1430,2016-06-17 05:15:00,0,0,18.457,-0.54,-269.676,499.4,0,0,15.934466,2.7518
1430,2016-06-17 05:30:00,0,0,18.1632,-0.58,-394.168,679.6,0,0,15.689066,8.7688
1430,2016-06-17 05:45:00,0,0,17.9524,-0.62,-479.59066646,773.533333,0,0,15.854533,23.173066
1430,2016-06-17 06:00:00,0,0,18.059533,-0.6,-492.6799998,821.133333,0,0,16.7916,90.2404
1430,2016-06-17 06:15:00,,15546.666,18.085066,21.506666,17282.7567976,803.6,0,-1,18.513666,165.740933
1430,2016-06-17 06:30:00,0.401835046713324,66853.333,18.2882,93.386666,67966.8155148,727.8,12,12,20.207266,250.605333
1430,2016-06-17 06:45:00,0.730816077953715,100166.666,19.258,138.866666,101863.328353578,733.533333,33,33,22.786866,346.918866
1430,2016-06-17 07:00:00,0.783912201833395,134260,19.9576,188.006666,137157.129673198,729.533333,49,49,25.360466,447.3776
1430,2016-06-17 07:15:00,0.831162386800645,166833.333,20.461666,236.746666,170662.779806036,720.866666,67,67,28.013466,553.36
1430,2016-06-17 07:30:00,0.852532020099696,202033.333,21.128733,288.2,207292.6531412,719.266666,85,85,30.842466,665.705266
1430,2016-06-17 07:45:00,0.850375582548959,232793.333,21.742666,337.326666,239322.025079916,709.466666,102,102,33.474266,774.6684
1430,2016-06-17 08:00:00,0.838222967309304,249466.666,21.395666,370.42,257886.404,696.2,117,117,38.2284,833.368933
1430,2016-06-17 08:15:00,0.832467567063587,258753.333,21.200333,390.786666,268157.8102092,686.2,125,125,40.121533,873.311333
1430,2016-06-17 08:30:00,0.819812777640083,264706.666,22.488266,406.353333,275263.7477742,677.4,129,129,45.421933,904.4494
1430,2016-06-17 08:45:00,0.816136178150869,270753.333,22.8502,418.84,282046.856,673.4,133,133,48.204666,929.819666
1430,2016-06-17 09:00:00,0.811765829433674,277153.333,23.219733,431.566666,289523.690376156,670.866666,136,136,48.366733,954.371133
1430,2016-06-17 09:15:00,0.814157027629,280440,23.271733,438.873333,293635.517706618,669.066666,140,140,48.612733,972.106933
1430,2016-06-17 09:30:00,0.805005880539411,284286.666,23.813266,445.433333,297905.8131104,668.8,141,141,49.452266,982.752533
1430,2016-06-17 09:45:00,0.813228517213337,286073.333,23.911,447.813333,299557.265405529,668.933333,144,144,49.580666,987.579533
1430,2016-06-17 10:00:00,0.809247905228078,288113.333,24.425733,451.286666,301910.779554,669,144,144,49.985133,993.037066
1430,2016-06-17 10:15:00,0.81598435098505,288846.666,24.7716,452.54,302598.41303164,668.666666,146,146,48.843333,991.679
1430,2016-06-17 10:30:00,0,289183.333,25.223166,453.166666,303092.971625278,668.833333,146,0,48.902,987.981166
1430,2016-06-17 10:45:00,0.820690391739133,287706.666,24.626266,451.473333,302156.052364818,669.266666,146,0,47.379533,985.692266
1430,2016-06-17 11:00:00,0.822062814607944,287386.666,25.126466,451.046666,301569.8008876,668.6,146,0,47.360933,985.1176
1430,2016-06-17 11:15:00,0.816910613077331,287613.333,25.262466,451.02,301702.31184966,668.933333,145,0,46.874533,983.2052
1430,2016-06-17 11:30:00,0.818496901001388,285286.666,25.5658,447.613333,299274.2744438,668.6,145,145,49.4336,978.9784
1430,2016-06-17 11:45:00,0.822032745249218,286800,25.884933,449.313333,300440.848366458,668.666666,145,145,48.025533,974.9552
1430,2016-06-17 12:00:00,0.819718790914784,285353.333,25.8268,447.453333,299405.940072249,669.133333,144,144,46.544466,968.465266
1430,2016-06-17 12:15:00,0.830955082579743,283840,26.6468,445.086666,297703.634368476,668.866666,145,145,49.374866,963.495866
1430,2016-06-17 12:30:00,0.823723228995058,284300,26.734066,445.593333,298042.527035538,668.866666,143,143,50.2084,965.367533
1430,2016-06-17 12:45:00,0.827871679889617,285106.666,26.456933,446.566666,298901.954960478,669.333333,144,144,48.517266,964.086
1430,2016-06-17 13:00:00,0.823220577060354,282333.333,26.402666,442.326666,295916.539554,669,143,143,51.315,960.5764
1430,2016-06-17 13:15:00,0.826221855012509,282766.666,27.087266,443.293333,296592.792370338,669.066666,143,143,50.650466,960.952733
1430,2016-06-17 13:30:00,0.825892599309254,285446.666,26.571,446.753333,299205.598738949,669.733333,143,143,48.7118,959.625266
1430,2016-06-17 13:45:00,0.832822458445629,285333.333,26.2206,447.18,299401.91585094,669.533333,144,144,49.699466,960.586533
1430,2016-06-17 14:00:00,0.831990016119806,283133.333,27.128333,444.146666,297252.558368836,669.266666,144,144,52.792866,965.067733
1430,2016-06-17 14:15:00,0.822377879760303,285380,27.047733,447.6,299533.92,669.2,143,143,49.379933,964.1724
1430,2016-06-17 14:30:00,0.828901015403744,284560,27.1572,445.913333,298286.292072829,668.933333,144,144,48.6468,964.6912
1430,2016-06-17 14:45:00,0.828452749427562,282840,27.3106,444.213333,297001.0344438,668.6,144,144,50.105866,966.552733
1430,2016-06-17 15:00:00,0.821112348840681,283300,27.1832,444.266666,297007.074961778,668.533333,143,143,49.102666,966.2984
1430,2016-06-17 15:15:00,0.821338724684962,283986.666,26.944266,444.966666,298216.6595532,670.2,143,143,48.984866,959.528666
1430,2016-06-17 15:30:00,0.832913984278749,281673.333,26.975066,441.84,295532.04770544,668.866666,144,144,49.003666,957.962066
1430,2016-06-17 15:45:00,0.822678106913393,281153.333,26.958466,440.226666,294394.245629658,668.733333,142,142,49.2008,958.923266
1430,2016-06-17 16:00:00,0.821868651498753,277200,26.752533,433.906666,290457.1222204,669.4,142,142,51.075666,944.091666
1430,2016-06-17 16:15:00,0.823016236934617,273820,26.391066,427.6,286434.9863816,669.866666,140,140,49.205866,929.285733
1430,2016-06-17 16:30:00,0,271560,26.667,424.14,283834.488,669.2,139,0,51.6488,924.9572
1430,2016-06-17 16:45:00,0.821350275695883,263860,26.7996,410.993333,275557.329724738,670.466666,136,0,48.2922,893.0816
1430,2016-06-17 17:00:00,0.82031395652336,258753.333,26.5076,400.013333,269528.9837754,673.8,132,0,44.807,866.027733
1430,2016-06-17 17:15:00,0.839528326070238,236866.666,26.207666,360.933333,246036.221754378,681.666666,131,0,41.7568,776.8808
1430,2016-06-17 17:30:00,0.828701653116918,206533.333,25.800466,308.506666,214864.609107796,696.466666,116,116,38.039733,673.075333
1430,2016-06-17 17:45:00,0.865793726706026,147300,25.241066,215.686666,151412.039532,702,105,105,33.600333,477.9612
1430,2016-06-17 18:00:00,0.870887957361326,205513.333,25.295666,303.653333,211909.539120498,697.866666,75,75,36.748266,636.738933
1430,2016-06-17 18:15:00,0.880350745683231,176080,25.2326,258.433333,181092.850791389,700.733333,101,101,35.238066,539.1286
1430,2016-06-17 18:30:00,0.875007720656359,134080,24.822533,194.92,137197.69053672,703.866666,85,85,33.9758,408.060733
1430,2016-06-17 18:45:00,0.884065067188945,112760,24.5988,163.066666,115103.323865156,705.866666,65,65,32.324066,339.075733
1430,2016-06-17 19:00:00,0.883854916852167,54546.666,24.096133,79.726666,55457.8688696,695.6,54,54,27.869266,171.447666
1430,2016-06-17 19:15:00,0.874012689369416,50513.333,23.920066,74.24,51334.48528384,691.466666,27,27,26.711066,161.183666
1430,2016-06-17 19:30:00,0.791983747116146,9600,22.780866,16.406666,11004.4977695978,670.733333,23,23,22.518266,40.537466
1430,2016-06-17 19:45:00,0.684556407447974,13226.666,22.3546,21.266666,14339.4039807556,674.266666,5,5,20.863933,49.784333
1430,2016-06-17 20:00:00,0.668896321070234,5393.333,22.075,9.646666,6516.00132103556,675.466666,6,6,19.814866,22.7458
1430,2016-06-17 20:15:00,0.488162069807176,0,20.732066,-0.486666,-352.605739037778,724.533333,2,2,18.3736,11.026933
1430,2016-06-17 20:30:00,0,0,20.2822,-0.5,-307.4666665,614.933333,0,0,17.3516,3.591
1430,2016-06-17 20:45:00,0,0,20.808666,-0.5,-197.1,394.2,0,0,17.506333,1.118866
1430,2016-06-17 21:00:00,0,0,20.668666,-0.5,-75.9666665,151.933333,0,0,17.891866,0.752866
1430,2016-06-17 21:15:00,,0,20.498266,-0.5,-20.433333,40.866666,0,-1,17.749733,0.768066
1430,2016-06-17 21:30:00,0,0,20.936,-0.5,-8.933333,17.866666,0,0,18.387133,0.768066
1430,2016-06-17 21:45:00,0,0,20.615933,-0.5,-8,16,0,0,18.591,0.773133
1430,2016-06-17 22:00:00,0,0,20.460866,-0.5,-8.3,16.6,0,0,18.487666,0.7782
1430,2016-06-17 22:15:00,0,0,19.732866,-0.5,-9.3,18.6,0,0,17.8162,0.7934
1430,2016-06-17 22:30:00,0,0,19.9212,-0.52,-9.152,17.6,0,0,17.783,0.839
1430,2016-06-17 22:45:00,0,0,19.144866,-0.506666,-7.870211697778,15.533333,0,0,17.261533,0.941
1430,2016-06-17 23:00:00,0,0,19.585666,-0.5,-9.1,18.2,0,0,17.263533,1.0072
1430,2016-06-17 23:15:00,0,0,19.116266,-0.5,-8.9666665,17.933333,0,0,17.215666,1.027466
1430,2016-06-17 23:30:00,0,0,18.658,-0.5,-8.8,17.6,0,0,16.751333,1.062933
1430,2016-06-17 23:45:00,0,0,18.699933,-0.493333,-8.715549337778,17.666666,0,0,16.690266,1.1136
1430,2016-06-18 00:00:00,,0,18.700533,-0.5,-8.3,16.6,0,-1,16.7154,1.1746
1430,2016-06-18 00:15:00,0,0,18.547933,-0.5,-5.233333,10.466666,0,0,16.6492,1.1644
1430,2016-06-18 00:30:00,0,0,18.747533,-0.5,-5.4666665,10.933333,0,0,16.924733,1.2256
1430,2016-06-18 00:45:00,0,0,18.349266,-0.5,-5.533333,11.066666,0,0,16.877933,1.1848
1430,2016-06-18 01:00:00,0,0,17.887266,-0.506666,-6.316435795556,12.466666,0,0,16.147466,1.256133
1430,2016-06-18 01:15:00,0,0,17.037333,-0.5,-7.9,15.8,0,0,15.2694,1.357933
1430,2016-06-18 01:30:00,0,0,16.974466,-0.5,-6.9,13.8,0,0,14.638333,1.465
1430,2016-06-18 01:45:00,0,0,16.781733,-0.5,-8.6,17.2,0,0,14.5402,1.602
1430,2016-06-18 02:00:00,0,0,16.538733,-0.5,-9.1,18.2,0,0,14.087333,1.657733
1430,2016-06-18 02:15:00,0,0,16.4752,-0.5,-7,14,0,0,14.423133,1.698466
1430,2016-06-18 02:30:00,0,0,16.6582,-0.513333,-6.399551057778,12.466666,0,0,14.9808,1.7494
1430,2016-06-18 02:45:00,0,0,17.0104,-0.5,-6.933333,13.866666,0,0,15.533133,1.7188
1430,2016-06-18 03:00:00,0,0,16.942466,-0.5,-4.933333,9.866666,0,0,15.5222,1.6628
1430,2016-06-18 03:15:00,,0,16.962466,-0.506666,-3.7493284,7.4,0,-1,15.319133,1.6628
1430,2016-06-18 03:30:00,0,0,16.664533,-0.506666,-3.614217297778,7.133333,0,0,14.776533,1.6628
1430,2016-06-18 03:45:00,0,0,16.138133,-0.5,-2.6,5.2,0,0,13.619933,1.7086
1430,2016-06-18 04:00:00,0,0,15.563333,-0.506666,-2.060441395556,4.066666,0,0,13.2978,1.815666
1430,2016-06-18 04:15:00,0,0,15.614266,-0.506666,-2.600885297778,5.133333,0,0,12.590333,1.8918
1430,2016-06-18 04:30:00,0,0,15.2002,-0.5,-6.433333,12.866666,0,0,12.708733,1.942933
1430,2016-06-18 04:45:00,0,0,15.287933,-0.506666,-30.2986268,59.8,0,0,13.059066,1.994133
1430,2016-06-18 05:00:00,0,0,14.622066,-0.513333,-109.579484057778,213.466666,0,0,12.999733,2.131266
1430,2016-06-18 05:15:00,0,0,14.557133,-0.58,-273.992,472.4,0,0,13.032666,3.143333
1430,2016-06-18 05:30:00,0,0,14.555466,-0.646666,-439.301769117778,679.333333,0,0,12.785133,8.900933
1430,2016-06-18 05:45:00,,0,14.242666,-0.646666,-503.407925035556,778.466666,0,-1,12.799933,24.093666
1430,2016-06-18 06:00:00,0,0,14.793866,-0.673333,-553.8837258,822.6,0,0,14.121,75.490266
1430,2016-06-18 06:15:00,0,15173.333,15.133666,21.173333,16753.7526110178,791.266666,0,0,16.068333,138.982066
1430,2016-06-18 06:30:00,0.439279581486362,54300,16.388,75.946666,54838.5559124356,722.066666,11,11,18.688666,203.801533
1430,2016-06-18 06:45:00,0.708061002178649,83066.666,17.924333,115.866666,84482.2483641778,729.133333,26,26,22.571133,291.127466
1430,2016-06-18 07:00:00,0.800671038584719,112646.666,18.839266,157.46,114704.36122836,728.466666,42,42,26.633133,384.6994
1430,2016-06-18 07:15:00,0.807905936665945,145340,19.9258,207.146666,148482.7301888,716.8,56,56,32.028733,490.2546
